id,Year,Month,Date,Storage,Presentage,Power,Energy,Outlet,Spill,Inflow,Rainfall,Elevation
7453,2015,5,29,475.08,65.8,6.04,2.41,0,0,0.78,0,3
7454,2015,5,30,469.82,65.07,4.87,1.95,0,0,1.03,0,3
7455,2015,5,31,465.98,64.54,3.1,1.26,0,0,0.8,0,3
7456,2015,6,1,463.68,64.22,4.47,1.78,0,0,0.45,0,3
7457,2015,6,2,459.66,63.66,3.99,1.59,0,0,0.59,24.2,3
7458,2015,6,3,456.26,63.19,6.35,2.52,0,0,1.85,7.2,3
7459,2015,6,4,451.76,62.57,5.85,2.32,0,0,3.45,0,3
7460,2015,6,5,449.36,62.24,4.47,1.78,0,0,3.28,0,3
7461,2015,6,6,448.17,62.07,5.05,2.18,0,0,0.68,0,3
7462,2015,6,7,443.8,61.47,5.07,2.01,0,0,2.74,0,3
7463,2015,6,8,441.47,61.14,5.43,2.15,0,0,1.01,0,3
7464,2015,6,9,437.05,60.53,3.22,1.27,0,0,0.93,0,3
7465,2015,6,10,434.76,60.21,4.34,1.72,0,0,0.54,0,3
7466,2015,6,11,430.96,59.69,1.28,0.51,0,0,1.78,0,3
7467,2015,6,12,431.46,59.76,1.88,0.74,0,0,0.53,0,3
7468,2015,6,13,430.11,59.57,2.55,0.89,0,0,0.44,4.5,3
7469,2015,6,14,428,59.28,3.93,1.48,0,0,0.31,4.1,3
7470,2015,6,15,424.38,58.78,2.18,0.86,0,0,0.39,4.9,3
7471,2015,6,16,422.59,58.53,3.07,1.12,0,0,1.08,6.7,3
7472,2015,6,17,420.6,58.25,2.15,0.85,0,0,0.55,3.2,3
7473,2015,6,18,419,58.03,2.86,1.13,0,0,1.78,0,3
7474,2015,6,19,417.92,57.88,4.14,1.66,0,0,1.58,0.8,3
7475,2015,6,20,415.36,57.53,1.91,1.15,0,0,0.63,0,3
7476,2015,6,21,413.08,57.21,4.12,1.63,0,0,0.44,0,3
7477,2015,6,22,409.4,56.7,4.01,1.58,0,0,1.13,0,3
7478,2015,6,23,406.52,56.3,3.21,1.26,0,0,0.29,0,3
7479,2015,6,24,403.6,55.9,2.55,1.06,0,0,0.29,0,3
7480,2015,6,25,401.34,55.59,1.32,0.52,0,0,1,4.7,3
7481,2015,6,26,401.02,55.54,2.22,0.88,0,0,0.3,0,3
7482,2015,6,27,399.1,55.28,0.93,0.37,0,0,0.48,0.4,3
7483,2015,6,28,398.65,55.21,1.59,0.63,0,0,0.38,2,3
7484,2015,6,29,397.44,55.01,2.28,0.9,0,0,1.48,0,3
7485,2015,6,30,396.64,54.94,4.74,1.41,0,0,1.8,0,3
7486,2015,7,1,393.7,54.53,2.56,1.11,0,0,0.41,0,3
7487,2015,7,2,391.55,54.23,2.75,1.08,0,0,0.25,0,3
7488,2015,7,3,389.05,53.88,3.69,1.45,0,0,0.39,0,3
7489,2015,7,4,385.75,53.43,2.01,0.79,0,0,1.11,0,3
7490,2015,7,5,384.85,53.3,0.27,0.1,0,0,0.27,0,3
7491,2015,7,6,384.85,53.3,2.22,0.87,0,0,0.37,0,3
7492,2015,7,7,383,53.05,2.72,1.06,0,0,0.12,0,3
7493,2015,7,8,380.4,52.69,1.96,0.77,0,0,0.31,0.8,3
7494,2015,7,9,378.75,52.46,1.93,0.76,0,0,0.13,0,3
7495,2015,7,10,376.95,52.21,1.12,0.44,0,0,0.67,0,3
7496,2015,7,11,376.5,52.15,2.25,0.88,0,0,0.83,0,3
7497,2015,7,12,375.08,51.95,3.79,1.49,0,0,4.21,0,3
7498,2015,7,13,375.5,52.01,3.72,1.45,0,0,2.12,0,3
7499,2015,7,14,373.9,51.79,0.85,0.29,0,0,0.25,0.7,2
7500,2015,7,15,373.3,51.7,0.54,0.21,0,0,0.54,0,2
7501,2015,7,16,373.3,51.7,0.55,0.22,0,0,0.1,1,2
7502,2015,7,17,372.85,51.64,0.69,0.28,0,0,0.24,1.7,2
7503,2015,7,18,372.4,51.59,2.12,0.83,0,0,1.52,1.8,2
7504,2015,7,19,371.8,51.5,1.96,0.77,0,0,0.31,0,2
7505,2015,7,20,370.15,51.27,2.18,0.85,0,0,0.98,2.1,2
7506,2015,7,21,368.95,51.1,1.06,0.41,0,0,0.63,0.2,2
7507,2015,7,22,368.52,51.04,0.27,0.1,0,0,0.85,0,2
7508,2015,7,23,369.1,51.12,0.16,0.06,0,0,2.86,0,2
7509,2015,7,24,371.8,51.49,0.11,0.04,0,0,2.81,0,2
7510,2015,7,25,374.5,51.87,0,0,0,0,0.72,0,2
7511,2015,7,26,375.22,51.97,0.27,0.11,0,0,0.55,0,3
7512,2015,7,27,375.5,52.01,0.74,0.29,0,0,1.74,0,3
7513,2015,7,28,376.5,52.15,0.24,0.09,0,0,0.54,0,3
7514,2015,7,29,376.8,52.19,0,0,0,0,0.6,0,3
7515,2015,7,30,377.4,52.27,0,0,0,0,0.15,0,3
7516,2015,7,31,377.55,52.29,0,0,0,0,0.15,0,3
7518,2015,8,2,377.85,52.33,0.22,0.09,0,0,0.37,1.6,3
7519,2015,8,3,378,52.35,0,0,0,0,0.9,0,3
7520,2015,8,4,378.7,52.48,0,0,0,0,0.6,0,3
7521,2015,8,5,379.5,52.56,0,0,0,0,1.35,0,3
7522,2015,8,6,380.85,52.75,0.28,0.11,0,0,0.88,0,3
7523,2015,8,7,381.45,52.83,0.22,0.09,0,0,0.85,0.5,3
7524,2015,8,8,382.08,52.92,0,0,0,0,0.76,0,3
7525,2015,8,9,382.84,53.02,0.07,0.03,0,0,0.87,0,3
7526,2015,8,10,383.64,53.14,0.18,0.07,0,0,0.18,0,3
7527,2015,8,11,383.64,53.14,0,0,0,0,1.51,0,3
7528,2015,8,12,385.15,53.34,0,0,0,0,0.75,0,3
7529,2015,8,13,385.9,53.45,1.12,0.44,0,0,1.72,88,3
7530,2015,8,14,386.5,53.53,0.86,0.34,0,0,1.16,0,3
7531,2015,8,15,386.8,53.57,0,0,0,0,4.4,10,3
7532,2015,8,16,391.24,54.19,0,0,0,0,5.08,0,3
7533,2015,8,17,396.32,54.89,0,0,0,0,1.28,0,3
7534,2015,8,18,397.6,55.07,0.91,0.36,0,0,0.75,0,3
7535,2015,8,19,397.44,55.05,2.05,0.81,0,0,1.73,0,3
7536,2015,8,20,397.12,55,1.23,0.48,0,0,0.59,0,3
7537,2015,8,21,396.48,54.91,4.43,1.74,0,0,0.7,0,3
7538,2015,8,22,392.75,54.4,2.23,0.87,0,0,0.4,0,3
7539,2015,8,23,390.92,54.14,1.14,0.45,0,0,0.34,0,3
7540,2015,8,24,390.12,54.03,4.52,1.77,0,0,1.95,0,3
7541,2015,8,25,387.55,53.68,2.31,0.91,0,0,1.56,0,3
7542,2015,8,26,385.9,53.44,3.45,1.35,0,0,0.55,0,3
7543,2015,8,27,383,53.04,1.89,0.66,0,0,0.34,0,3
7544,2015,8,28,381.45,52.83,4.89,1.7,0,0,0.24,0,3
7545,2015,8,29,376.8,52.19,4.12,1.61,0,0,1.82,0,3
7546,2015,8,30,374.5,51.87,4.7,1.84,0,0,1.25,0,2
7547,2015,8,31,371.05,51.39,5.35,2.09,0,0,1.84,0,2
7548,2015,9,1,364.54,4.43,4.43,1.73,0,0,1.09,32.2,2
7549,2015,9,2,364.2,50.44,5.1,1.99,0,0,1.9,90.93,2
7550,2015,9,3,361,50,4.06,1.76,0,0,4.21,1.5,2
7551,2015,9,4,361.15,50.02,4.21,1.64,0,0,6.81,14.4,2
7552,2015,9,5,363.75,50.38,3.77,1.47,0,0,3.17,0,2
7553,2015,9,6,363.15,50.3,3.15,1.23,0,0,2.86,0,2
7554,2015,9,7,362.86,50.26,3.73,1.49,0,0,1.42,0,2
7555,2015,9,8,360.55,49.94,6.13,2.44,0,0,1.53,0,2
7556,2015,9,9,355.95,49.3,5.1,1.99,0,0,3.55,0,2
7557,2015,9,10,354.4,49.09,6.15,2.39,0,0,3.21,0,2
7558,2015,9,11,351.4,48.68,4.17,1.62,0,0,0.39,0,2
7559,2015,9,12,347.68,48.82,3.7,1.44,0,0,1.74,0,2
7560,2015,9,13,345.72,47.88,4.45,1.73,0,0,2.37,1.4,2
7561,2015,9,14,342.64,47.46,5.17,1.01,0,0,1.07,1.1,2
7562,2015,9,15,338.54,46.89,3.3,1.28,0,0,0.93,0.9,2
7563,2015,9,16,336.17,46.56,3.12,1.21,0,0,5.91,0,2
7564,2015,9,17,338.96,46.95,4.07,1.58,0,0,7.33,0,2
7565,2015,9,18,342.22,47.4,5.15,2,0,0,5.99,6.6,2
7566,2015,9,19,343.06,47.51,3.55,1.38,0,0,6.77,0.5,2
7567,2015,9,20,346.28,47.96,3.5,1.36,0,0,5.74,0,2
7568,2015,9,21,348.52,48.27,5.41,2.11,0,0,6.95,8.7,2
7569,2015,9,22,350.06,48.48,4.93,1.92,0,0,4.51,41,2
7570,2015,9,23,349.64,48.43,5.62,2.18,0,0,6.32,6.7,2
7571,2015,9,24,350.34,48.52,3.84,1.49,0,0,4.54,0,2
7572,2015,9,25,351.04,48.62,1.33,0.51,0,0,15.07,3.1,2
7573,2015,9,26,364.78,50.52,4.24,1.65,0,0,6.56,0,2
7574,2015,9,27,367.1,50.84,2.38,0.93,0,0,6.78,38.2,2
7575,2015,9,28,371.5,51.45,6.92,2.7,0,0,9.17,16.2,2
7576,2015,9,29,373.75,51.77,5.92,2.31,0,0,8.52,0,2
7577,2015,9,30,376.35,52.13,4.67,1.83,0,0,6.02,0.7,3
7578,2015,10,1,377.7,52.31,4.6,1.8,0,0,6.4,0,3
7579,2015,10,2,379.5,52.56,5.78,2.26,0,0,6.52,1.9,3
7580,2015,10,3,380.25,52.67,4.14,1.62,0,0,3.84,5.5,3
7581,2015,10,4,379.95,52.62,5.43,2.13,0,0,5.73,0,3
7582,2015,10,5,380.25,52.67,4.57,1.79,0,0,7,0,3
7583,2015,10,6,382.68,53,2.39,0.94,0,0,5.91,0,3
7584,2015,10,7,386.2,53.49,4.67,2.55,0,0,4.37,0,3
7585,2015,10,8,385.9,53.45,5.41,2.13,0,0,4.96,0,3
7586,2015,10,9,385.45,53.39,3.17,1.24,0,0,4.67,0,3
7587,2015,10,10,386.95,53.59,4.7,1.85,0,0,3.35,52.09,3
7588,2015,10,11,385.6,53.41,4.83,1.9,0,0,2.87,8.04,3
7589,2015,10,12,383.64,53.13,4.16,1.63,0,0,4.92,17.1,3
7590,2015,10,13,384.4,53.24,3.8,1.5,0,0,9.84,8.2,3
7591,2015,10,14,390.44,54.08,3.44,1.35,0,0,13.54,28.9,3
7592,2015,10,15,400.54,55.48,0.3,0.12,0,0,13.32,4.05,3
7593,2015,10,16,413.56,57.28,2.14,0.48,0,0,14.72,13,3
7594,2015,10,17,426.14,59.02,2.1,0.83,0,0,16.58,2.02,3
7595,2015,10,18,440.62,61.02,1.26,0.5,0,0,15.03,14.5,3
7596,2015,10,19,454.39,62.93,6.43,2.56,0,0,14.86,0,3
7597,2015,10,20,462.82,64.1,9.81,3.92,0,0,20.48,14,3
7598,2015,10,21,473.49,65.58,10.03,4.01,0,0,15.04,4.1,3
7599,2015,10,22,478.5,66.27,11.43,4.57,0,0,11.65,26,3
7600,2015,10,23,478.68,66.3,11.45,4.58,0,0,15.85,24.8,3
7601,2015,10,24,483.08,66.91,9.88,3.95,0,0,13.48,17.02,3
7602,2015,10,25,486.68,67.41,7.61,3.04,0,0,19.09,51.6,3
7603,2015,10,26,498.16,68.99,9.03,3.61,0,0,10.53,7.2,3
7604,2015,10,27,499.66,69.2,4.38,1.75,0,0,30.69,1.6,3
7605,2015,10,28,525.97,72.85,5.88,2.37,0,0,18.52,2.7,3
7606,2015,10,29,538.61,74.6,5.46,1.2,0,0,14.25,0,3
7607,2015,10,30,547.1,75.79,9.44,3.82,0,0,14.14,52,4
7608,2015,10,31,551.9,76.44,10.82,4.36,0,0,10.02,32.2,4
7609,2015,11,1,551.1,76.33,7.83,3.17,0,0,17.83,0,4
7610,2015,11,2,561.1,77.71,7.55,3.06,0,0,11.35,0,4
7611,2015,11,3,564.9,78.24,9.52,3.87,0,0,28.34,35,4
7612,2015,11,4,583.72,80.85,10.1,4.11,0,0,13.72,1.3,4
7613,2015,11,5,587.34,81.35,9.69,3.94,0,0,18.95,1.7,4
7614,2015,11,6,596.6,82.63,5.65,2.31,0,0,17.4,15.7,4
7615,2015,11,7,608.35,84.26,4.04,1.65,0,0,16.42,1.7,4
7616,2015,11,8,620.73,85.97,3.08,1.26,0,0,15.45,0,4
7617,2015,11,9,633.1,87.69,6.23,2.55,0,0,10.75,0,4
7618,2015,11,10,637.62,88.31,6.09,2.5,0,0,12.11,18.3,4
7619,2015,11,11,643.64,89.15,4.65,1.91,0,0,9.07,23,4
7620,2015,11,12,648.06,89.76,5.1,2.09,0,0,11.65,24.3,4
7621,2015,11,13,654.61,90.67,4.41,1.8,0,0,19,7.5,4
7622,2015,11,14,669.2,92.67,3.66,1.51,0,0,19.58,1,4
7623,2015,11,15,685.12,94.89,2.63,1.09,0,0,21.45,0,4
7624,2015,11,16,703.94,97.5,10.01,4.14,0,0,10.52,0,5
7625,2015,11,17,710.45,98.4,11.98,4.95,0,0,13.73,73.6,5
7626,2015,11,18,712.2,98.64,11.9,4.92,0,0,13.1,14.4,5
7627,2015,11,19,713.4,98.81,9.94,4.11,0,0,16.04,1.1,5
7628,2015,11,20,719.5,99.65,11.26,4.67,0,0,13.82,2.3,5
7629,2015,11,21,721.25,99.89,11.85,4.92,0,0,11.35,0,5
7630,2015,11,22,720.75,99.83,11.84,4.92,0,0,11.09,0,5
7631,2015,11,23,720,99.72,11.75,4.77,0,0,8.35,0,5
7632,2015,11,24,716.6,99.25,11.16,4.63,0,0,9.51,0,5
7633,2015,11,25,714.85,99.1,8.77,3.64,0,0,7.32,0,5
7634,2015,11,26,713.4,98.81,10.45,4.34,0,0,6.75,2.7,5
7635,2015,11,27,709.7,98.3,10.693,4.437,0,0,6.613,99.5,5
7636,2015,11,28,705.62,97.73,8.62,3.58,0,0,6.7,109.2,5
7637,2015,11,29,703.7,97.46,5.85,2.42,0,0,16.75,29.1,5
7638,2015,11,30,714.6,98.97,11.43,4.74,0,1,31.74,3.5,5
7639,2015,12,1,723,100.14,11.59,4.81,0,1,38.52,0,5
7640,2015,12,2,721.5,99.93,11.52,4.94,0,1,17.26,25.1,5
7641,2015,12,3,788.385,100.03,11.36,4.71,0,0,12.61,2.5,5
7642,2015,12,4,723.5,100.21,11.36,4.8,0,1,17.58,1.5,5
7643,2015,12,5,721,99.86,11.8,4.9,0,0,11.8,11.4,5
7644,2015,12,6,721,99.86,9.67,4.01,0,0,10.92,29,5
7645,2015,12,7,722.25,100.03,11.52,4.76,0,0,10.52,1.1,5
7646,2015,12,8,721.25,99.89,11.46,4.75,0,1,26.45,13.9,5
7647,2015,12,9,721.25,99.89,11.32,4.7,0,0,13.07,14.1,5
7648,2015,12,10,723,100.14,9.94,4.12,0,1,5.23,1.1,5
7649,2015,12,11,722.75,100.1,11.23,4.66,0,1,20.66,0.5,5
7650,2015,12,12,722,100,11.15,4.61,0,0,10.4,39,5
7651,2015,12,13,721.25,99.89,11.19,4.64,0,1,15.62,0,5
7652,2015,12,14,721.5,99.93,11.34,4.71,0,1,36.53,0,5
7653,2015,12,15,721.75,99.96,11.67,4.84,0,1,19.29,3.1,5
7654,2015,12,16,722.25,100.03,11.49,4.77,0,1,17.32,0,5
7655,2015,12,17,722.75,100.1,11.31,4.77,0,1,14.4,4.6,5
7656,2015,12,18,722.25,100.3,11.3,4.69,0,1,16.06,4.1,5
7657,2015,12,19,721.25,99.9,11.15,4.63,0,0,12.9,0,5
7658,2015,12,20,723,100.14,11.69,4.85,0,1,12.14,0,5
7659,2015,12,21,721.25,99.9,10.59,4.39,0,0,10.84,0,5
7660,2015,12,22,721.5,99.93,11.07,4.59,0,0,9.57,0,5
7661,2015,12,23,720,99.72,10.73,4.45,0,0,8.31,0,5
7662,2015,12,24,717.58,99.39,10.61,4,0,0,7.63,19.8,5
7663,2015,12,25,714.6,98.98,10.44,4.34,0,0,7.55,54.3,5
7664,2015,12,26,711.7,98.57,10.97,4.53,0,0,7.29,10.7,5
7665,2015,12,27,708.02,98.06,10.57,4.37,0,0,19.4,22.6,5
7666,2015,12,28,716.85,99.29,10.97,4.55,0,0,13.62,0.5,5
7667,2015,12,29,719.5,99.65,11.49,4.75,0,0,13.99,36,5
7668,2015,12,30,722,100,17.69,4.83,0,1,13.67,15.5,5
7669,2015,12,31,721.75,99.96,11.72,4.86,0,0,11.97,1.1,5
7670,2016,1,1,722,100,10.02,4.16,0,1,14.22,0,5
7671,2016,1,2,722.5,100.07,11.36,4.72,0,0,11.61,0,5
7672,2016,1,3,722.75,100.1,11.06,4.59,0,0,7.33,0,5
7673,2016,1,4,719.02,99.59,11.2,4.63,0,0,6.06,0,5
7674,2016,1,5,713.88,99.87,10.26,4.24,0,0,4.64,1.3,5
7675,2016,1,6,708.26,98.09,9.55,4.07,0,0,5.47,0,5
7676,2016,1,7,704.18,97.53,9.34,4.02,0,0,4.02,0,5
7677,2016,1,8,699.04,96.11,9.57,3.96,0,0,4.05,0.7,5
7678,2016,1,9,693.51,96.05,8.82,3.65,0,0,3.62,0,4
7679,2016,1,10,688.32,95.33,6.46,2.66,0,0,3.78,0,4
7680,2016,1,11,685.64,94.96,8,3.29,0,0,2.26,0,4
7681,2016,1,12,680.9,94.31,7.77,3.2,0,0,2.84,0,4
7682,2016,1,13,675.97,93.62,8.43,3.49,0,0,1.66,0,4
7683,2016,1,14,669.2,92.69,9.67,3.97,0,0,2.44,0,4
7684,2016,1,15,661,91.68,13.83,5.67,0,0,0.62,0,4
7685,2016,1,16,655.99,90.86,7.25,2.97,0,0,4.72,0,4
7686,2016,1,17,653.46,90.51,6.39,2.62,0,0,1.89,0,4
7687,2016,1,18,648.96,89.88,7.65,3.14,0,0,2.1,0,4
7688,2016,1,19,643.41,89.11,6.999,2.87,0,0,2.3,0,4
7689,2016,1,20,638.72,88.46,6.71,2.75,0,0,1.72,0,4
7690,2016,1,21,633.73,87.77,7.97,3.26,0,0,1.74,3.5,4
7691,2016,1,22,627.6,86.92,6.23,2.55,0,0,2.15,0,4
7692,2016,1,23,623.52,86.36,3.6,1.47,0,0,2.44,0.4,4
7693,2016,1,24,621.36,86.06,4.44,1.81,0,0,1.42,0,4
7694,2016,1,25,618.34,85.64,7.02,2.87,0,0,1.86,0,4
7695,2016,1,26,613.18,84.93,7.98,3.26,0,0,1.14,0,4
7696,2016,1,27,607.3,84.11,7.37,3.01,0,0,1.7,0,4
7697,2016,1,28,601.63,83.33,7.86,3.19,0,0,2.03,0,4
7698,2016,1,29,595.8,82.52,5.38,2.19,0,0,1.23,0,4
7699,2016,1,30,591.65,81.95,3.86,1.57,0,0,1.01,0,4
7700,2016,1,31,588.8,81.55,5.21,2.11,0,0,0.79,0,4
7701,2016,2,1,584.38,80.94,5.23,2.13,0,0,0.85,0,4
7702,2016,2,2,580,80.33,6.46,2.62,0,0,1.16,0,4
7703,2016,2,3,574.7,79.6,6.82,2.76,0,0,1.42,0,4
7704,2016,2,4,569.3,78.85,4.73,1.12,0,0,0.97,0,4
7705,2016,2,5,565.7,78.35,7.592,3.74,0,0,2.39,0,4
7706,2016,2,6,560.5,77.63,4.633,1.876,0,0,1.53,0,4
7707,2016,2,7,557.4,77.2,4.63,1.87,0,0,1.25,0,4
7708,2016,2,8,554.02,76.73,5.8,2.35,0,0,0.95,0,4
7709,2016,2,9,549.17,76.66,7.54,3.05,0,0,2.07,0,4
7710,2016,2,10,544.3,75.39,7.17,2.9,0,0,2.07,0,3
7711,2016,2,11,539.2,74.68,6.95,2.82,0,0,1.61,0,3
7712,2016,2,12,533.86,73.94,5.35,2.14,0,0,0.88,0,3
7713,2016,2,13,529.39,73.32,4.23,1.7,0,0,0.62,2.5,3
7714,2016,2,14,525.78,72.82,3.82,1.93,0,0,0.59,2.2,3
7715,2016,2,15,522.55,72.37,5.12,2.05,0,0,2.45,44,3
7716,2016,2,16,519.89,72.01,2.65,1.06,0,0,0.94,37.6,3
7717,2016,2,17,518.18,71.77,3.88,1.55,0,0,3.14,0,3
7718,2016,2,18,517.44,71.67,3.83,1.53,0,0,6.47,0,3
7719,2016,2,19,520.08,72.03,4.82,1.93,0,0,2.54,0,3
7720,2016,2,20,517.8,71.72,3.53,1.57,0,0,1.16,0,3
7721,2016,2,21,515.43,71.38,2.24,0.9,0,0,1.1,0,3
7722,2016,2,22,514.29,71.23,2.71,1.09,0,0,0.43,0,3
7723,2016,2,23,512.01,70.92,5.94,2.38,0,0,0.59,4.3,3
7724,2016,2,24,507.36,70.27,4.93,1.77,0,0,1.04,0,3
7725,2016,2,25,503.47,69.73,5.58,2.23,0,0,1.22,2,3
7726,2016,2,26,499.11,69.13,8.43,3.36,0,0,2.36,6.1,3
7727,2016,2,27,493.04,68.29,9.22,3.68,0,0,1.78,0,3
7728,2016,2,28,485.6,77.26,5.98,2.37,0,0,1.66,0,3
7729,2016,2,29,481.28,66.66,6.65,2.76,0,0,1.53,0,3
7730,2016,3,1,476.16,65.95,4.55,1.81,0,0,0.69,0.8,3
7731,2016,3,2,472.3,65.41,4.02,1.6,0,0,1.03,0,3
7732,2016,3,3,469.31,65,5.09,2.08,0,0,0.33,0,3
7733,2016,3,4,464.58,64.35,5.08,2.01,0,0,1.22,0,3
7734,2016,3,5,460.72,63.81,5.98,2.37,0,0,0.67,0,3
7735,2016,3,6,455.41,63.08,3.04,1.2,0,0,0.65,0,3
7736,2016,3,7,453.02,62.74,5.73,2.26,0,0,1.05,0,3
7737,2016,3,8,448.34,62.1,3.21,1.27,0,0,0.66,0,3
7738,2016,3,9,445.79,61.74,2.62,1.04,0,0,0.31,0,3
7739,2016,3,10,443.48,61.42,2.55,1.01,0,0,0.54,0,3
7740,2016,3,11,441.47,61.16,4.56,1.8,0,0,0.31,0,3
7741,2016,3,12,437.22,60.56,1.99,0.79,0,0,0.33,0,3
7742,2016,3,13,435.56,60.33,2.97,1.13,0,0,0.15,0,3
7743,2016,3,14,432.74,59.94,7.96,2.95,0,0,0.24,0,3
7744,2016,3,15,425.02,58.87,7.25,2.86,0,0,0.75,0,3
7745,2016,3,16,418.52,57.97,7.81,3.09,0,0,0.29,0,3
7746,2016,3,17,411,56.92,5.66,2.24,0,0,0.86,0,3
7747,2016,3,18,406.2,56.26,4.5,1.78,0,0,0.44,0,3
7748,2016,3,19,402.14,55.7,5.04,1.99,0,0,0.18,0,3
7749,2016,3,20,397.28,55.02,3.73,1.43,0,0,0.15,0,3
7750,2016,3,21,393.7,54.53,3.14,1.24,0,0,0.2,0,3
7751,2016,3,22,390.76,54.12,3.17,1.25,0,0,0.41,0,3
7752,2016,3,23,388,53.74,3.76,1.48,0,0,0.16,0,3
7753,2016,3,24,384.4,53.74,6.37,2.04,0,0,0.32,0,3
7754,2016,3,25,378.15,52.37,3.24,1.23,0,0,0.21,0,3
7755,2016,3,26,375.22,51.97,0,0,0,0,0.14,41.8,3
7756,2016,3,27,375.36,51.99,2.29,0.89,0,0,0.23,0,3
7757,2016,3,28,373.3,51.7,2.3,0.9,0,0,5.65,1,2
7758,2016,3,29,376.65,52.17,2.72,1.09,0,0,2.32,0.3,3
7759,2016,3,30,376.2,52.1,2.32,0.91,0,0,0.77,0,3
7760,2016,3,31,374.65,51.89,2.35,0.92,0,0,0.55,0,2
7761,2016,4,1,372.85,51.64,2.42,0.94,0,0,0.77,0,2
7762,2016,4,2,371.2,51.41,2.56,0.85,0,0,0.16,0,2
7763,2016,4,3,368.8,51.08,2.86,1.12,0,0,0.71,0,2
7764,2016,4,4,366.65,50.78,2.46,0.96,0,0,0.31,43.5,2
7765,2016,4,5,364.5,50.48,2.21,0.86,0,0,0.43,0,2
7766,2016,4,6,362.72,50.24,2.25,0.88,0,0,1.13,0,2
7767,2016,4,7,361.6,50.08,2.46,0.93,0,0,0.4,52.5,2
7768,2016,4,8,359.54,49.8,2.41,0.94,0,0,0.59,4,2
7769,2016,4,9,357.72,49.55,2.25,0.88,0,0,0.93,1.8,2
7770,2016,4,10,356.4,49.36,2.48,0.97,0,0,0.34,16.2,2
7771,2016,4,11,354.26,49.06,2.44,0.95,0,0,0.76,0,2
7772,2016,4,12,352.58,48.83,2.52,0.98,0,0,0.98,0,2
7773,2016,4,13,351.04,48.62,3.86,1.5,0,0,0.36,0,2
7774,2016,4,14,347.54,48.14,2.73,1.06,0,0,0.63,0,2
7775,2016,4,15,345.44,47.84,4.15,1.61,0,0,0.23,0.4,2
7776,2016,4,16,341.52,47.3,3.28,1.28,0,0,0.44,0,2
7777,2016,4,17,338.68,46.91,2.64,1.03,0,0,0.68,2,2
7778,2016,4,18,336.72,46.64,2.48,0.97,0,0,0.2,0,2
7779,2016,4,19,334.44,46.32,3.33,1.29,0,0,0.31,0,2
7780,2016,4,20,331.42,45.9,2.42,0.94,0,0,0.32,0,2
7781,2016,4,21,329.32,45.61,3.57,1.38,0,0,1.28,0,2
7782,2016,4,22,327.03,45.29,3.89,1.51,0,0,0.41,0,2
7783,2016,4,23,322.64,44.69,2.99,1.16,0,0,0.39,0,2
7784,2016,4,24,320.04,44.33,3.19,1.2,0,0,0.2,0,2
7785,2016,4,25,317.05,44.05,3.94,1.52,0,0,0.17,0,2
7786,2016,4,26,313.28,43.39,3.91,1.51,0,0,0.05,0,2
7787,2016,4,27,309.42,42.68,3.77,1.45,0,0,0.58,0,2
7788,2016,4,28,306.23,42.41,2.85,1.1,0,0,0.22,1.06,2
7789,2016,4,29,303.6,42.05,3.48,1.31,0,0,0.14,0,2
7790,2016,4,30,300.26,41.59,1.94,0.71,0,0,0.16,0.7,2
7791,2016,5,1,298.48,41.34,3.45,1.17,0,0,0.4,0,2
7792,2016,5,2,295.83,40.97,2.62,1,0,0,0.37,0,2
7793,2016,5,3,293.58,40.66,3.86,1.48,0,0,0.26,0.3,2
7794,2016,5,4,289.98,40.16,3.55,1.36,0,0,0.31,18.8,2
7795,2016,5,5,286.74,39.71,3.94,1.51,0,0,0.46,3.1,2
7796,2016,5,6,283.26,39.23,2.06,0.79,0,0,1.1,18.7,2
7797,2016,5,7,282.3,39.1,2.41,0.92,0,0,0.71,0,2
7798,2016,5,8,280.6,38.86,2.66,1.02,0,0,1.34,7.8,2
7799,2016,5,9,279.28,38.68,2.37,0.91,0,0,0.96,25,2
7800,2016,5,10,277.87,38.49,2.26,0.88,0,0,1.01,0,2
7801,2016,5,11,276.62,38.31,2.53,0.96,0,0,2.89,53,2
7802,2016,5,12,276.98,38.36,2.11,0.81,0,0,2.23,41.8,2
7803,2016,5,13,277.1,38.38,2.4,0.92,0,0,5.9,100.7,2
7804,2016,5,14,280.6,38.86,2.59,0.98,0,0,10.65,36.3,2
7805,2016,5,15,288.66,39.98,1.97,0.77,0,0,53.06,46.5,2
7806,2016,5,16,339.75,47.06,2.82,1.1,0,0,72.95,1.5,2
7807,2016,5,17,409.88,56.77,2.67,1.07,0,0,84.88,8.6,3
7808,2016,5,18,492.09,68.16,2.72,1.09,0,0,33.18,1.4,3
7809,2016,5,19,522.55,72.37,2.24,0.91,0,0,23.19,0,3
7810,2016,5,20,543.5,75.28,1.41,0.57,0,0,24.21,0,3
7811,2016,5,21,566.3,78.43,1.7,0.99,0,0,18.68,0,4
7812,2016,5,22,583.28,80.79,2.09,0.85,0,0,15.01,0,4
7813,2016,5,23,596.2,82.58,5.41,2.21,0,0,12.73,0,4
7814,2016,5,24,603.52,83.59,5.55,2.26,0,0,10.37,0,4
7815,2016,5,25,608.35,84.25,4.43,1.81,0,0,9.26,0,4
7816,2016,5,26,613.18,84.92,4.53,1.85,0,0,9.25,0,4
7817,2016,5,27,617.9,85.58,3.93,1.61,0,0,6.34,0,4
